timex,start_x,start_v,start_ph,start_prs,start_pxr,start_ps,start_wfs,start_wfh,start_wfvrs,start_wfvx,start_uf_net,start_uf,start_px,start_a,start_m,tri_x,tri_v,tri_ped,tri_pes,tri_pd,tri_pld,tri_plr,tri_ps,tri_wfd,tri_wfde,tri_wfld,tri_wfle,tri_wflr,tri_wfs,tri_wfse,tri_wfxd,tri_wfsx,tri_wfx,tri_uf_net,tri_uf,tri_m,tri_fext,tri_pel,tri_px,mv_x,mv_v,mv_ps,mv_px,mv_pr,mv_pc,mv_pa,mv_pw,mv_pd,mv_wfs,mv_wfd,mv_wfsr,mv_wfwd,mv_wfw,mv_wfwx,mv_wfxa,mv_wfrc,mv_wfx,mv_wfa,mv_wfc,mv_wfr,mv_uf_net,mv_uf,mv_m,hs_x,hs_v,hs_pf,hs_ph,hs_pl,hs_plx,hs_wff,hs_wfh,hs_wfl,hs_uf_net,hs_uf,hs_f_f,hs_f_cf,fp_sg,fp_beta
0.00091,0.116412498,-0.67612,435.06,435.06,74.85,1450.5,713.75,-713.75,-3.7381,-3.7381,-0.62644,-0.62644,71.516,-2242.9,0.10781,-0.0017857,0,74.85,1450.496216,74.85,721.57,738.39,1456.8,99.57,0,0,0,0,115.09,0,99.57,115.09,15.525,0,-0.061481,0.055,-11.379,74.85,721.57,9.88E-12,5.27E-07,434.75,198.61,198.61,88.967,14.696,434.75,391.63,96.278,96.278,0,0,0,0,0,0,6.28E-05,0,0,6.28E-05,3.05E-05,3.05E-05,0.497,0.0058002,-0.57588,318.74,434.75,385.8,385.79,-102.59,85.42,-17.171,-0.88036,-0.88036,-0.29387,0.61,0.75,1.35E+05
0.000911,0.11641182,-0.67835,435.05,435.05,74.776,1450.5,713.83,-713.83,-3.7505,-3.7505,-0.62107,-0.62107,71.419,-2223.7,0.10781,-0.0017857,0,74.776,1450.495239,74.776,739.05,720.96,1456.8,100.91,0,0,0,0,113.72,0,100.91,113.72,12.806,0,-0.059391,0.055,-11.379,74.776,739.05,1.04E-11,5.57E-07,434.74,198.61,198.61,88.892,14.696,434.74,391.62,96.272,96.272,0,0,0,0,0,0,6.64E-05,0,0,6.64E-05,1.53E-05,1.53E-05,0.497,0.0057996,-0.58269,318.72,434.74,385.79,385.78,-102.58,85.21,-17.374,-0.8788,-0.8788,-0.29388,0.61,0.75,1.35E+05
0.000912,0.116411142,-0.68057,435.05,435.05,74.702,1450.5,713.91,-713.91,-3.7627,-3.7627,-0.61574,-0.61574,71.323,-2204.6,0.10781,-0.0017857,0,74.702,1450.493896,74.702,721.58,738.4,1456.8,99.582,0,0,0,0,115.09,0,99.582,115.09,15.512,0,-0.057327,0.055,-11.379,74.702,721.58,1.10E-11,5.63E-07,434.73,198.61,198.61,88.817,14.696,434.73,391.62,96.266,96.266,0,0,0,0,0,0,6.71E-05,0,0,6.71E-05,1.53E-05,1.53E-05,0.497,0.005799,-0.58949,318.71,434.73,385.78,385.77,-102.58,85.001,-17.577,-0.87717,-0.87717,-0.29389,0.61,0.75,1.35E+05
0.000913,0.116410464,-0.68276,435.05,435.05,74.627,1450.5,713.99,-713.99,-3.7749,-3.7749,-0.61039,-0.61039,71.226,-2185.4,0.10781,-0.0017857,0,74.627,1450.492798,74.627,739.06,720.97,1456.8,100.92,0,0,0,0,113.72,0,100.92,113.72,12.794,0,-0.055241,0.055,-11.379,74.627,739.06,1.16E-11,5.75E-07,434.72,198.61,198.61,88.742,14.696,434.72,391.62,96.261,96.261,0,0,0,0,0,0,6.85E-05,0,0,6.85E-05,1.53E-05,1.53E-05,0.497,0.0057984,-0.59628,318.7,434.72,385.76,385.75,-102.57,84.791,-17.78,-0.87547,-0.87547,-0.2939,0.61,0.75,1.35E+05
0.000914,0.116409779,-0.68494,435.05,435.05,74.553,1450.5,714.07,-714.07,-3.7869,-3.7869,-0.60506,-0.60506,71.13,-2166.3,0.10781,-0.0017857,0,74.553,1450.491455,74.553,721.59,738.41,1456.8,99.594,0,0,0,0,115.09,0,99.594,115.09,15.499,0,-0.053177,0.055,-11.379,74.553,721.59,1.21E-11,5.87E-07,434.71,198.61,198.61,88.666,14.696,434.71,391.61,96.255,96.255,0,0,0,0,0,0,6.99E-05,0,0,6.99E-05,3.05E-05,3.05E-05,0.497,0.0057978,-0.60305,318.68,434.71,385.75,385.74,-102.56,84.582,-17.981,-0.87372,-0.87372,-0.29391,0.61,0.75,1.35E+05
0.000915,0.116409093,-0.68709,435.05,435.05,74.478,1450.5,714.15,-714.15,-3.7988,-3.7988,-0.59971,-0.59971,71.034,-2147.2,0.10781,-0.0017857,0,74.478,1450.490234,74.478,739.07,720.97,1456.8,100.94,0,0,0,0,113.72,0,100.94,113.72,12.781,0,-0.051094,0.055,-11.379,74.478,739.07,1.27E-11,6.16E-07,434.71,198.61,198.61,88.591,14.696,434.71,391.61,96.249,96.249,0,0,0,0,0,0,7.34E-05,0,0,7.34E-05,1.53E-05,1.53E-05,0.497,0.0057972,-0.60981,318.67,434.71,385.74,385.73,-102.56,84.374,-18.183,-0.8719,-0.8719,-0.29392,0.61,0.75,1.35E+05
0.000916,0.116408408,-0.68923,435.04,435.04,74.404,1450.5,714.23,-714.23,-3.8106,-3.8106,-0.5944,-0.5944,70.938,-2128.2,0.10781,-0.0017857,0,74.404,1450.48877,74.404,721.6,738.42,1456.8,99.606,0,0,0,0,115.09,0,99.606,115.09,15.487,0,-0.049034,0.055,-11.379,74.404,721.6,1.34E-11,6.22E-07,434.7,198.61,198.61,88.515,14.696,434.7,391.61,96.244,96.244,0,0,0,0,0,0,7.41E-05,0,0,7.41E-05,1.53E-05,1.53E-05,0.497,0.0057966,-0.61656,318.65,434.7,385.72,385.71,-102.55,84.165,-18.384,-0.87,-0.87,-0.29393,0.61,0.75,1.35E+05
0.000917,0.116407715,-0.69135,435.04,435.04,74.329,1450.5,714.31,-714.31,-3.8224,-3.8224,-0.58907,-0.58907,70.842,-2109.1,0.10781,-0.0017857,0,74.329,1450.487549,74.329,739.07,720.98,1456.8,100.95,0,0,0,0,113.72,0,100.95,113.72,12.768,0,-0.046951,0.055,-11.379,74.329,739.07,1.40E-11,6.34E-07,434.69,198.61,198.61,88.44,14.696,434.69,391.6,96.238,96.238,0,0,0,0,0,0,7.56E-05,0,0,7.56E-05,1.53E-05,1.53E-05,0.497,0.005796,-0.62329,318.64,434.69,385.71,385.7,-102.54,83.957,-18.585,-0.86806,-0.86806,-0.29394,0.61,0.75,1.35E+05
0.000918,0.116407022,-0.69345,435.04,435.04,74.255,1450.5,714.39,-714.39,-3.834,-3.834,-0.58377,-0.58377,70.747,-2090.1,0.10781,-0.0017857,0,74.255,1450.486084,74.255,721.6,738.43,1456.8,99.618,0,0,0,0,115.09,0,99.618,115.09,15.474,0,-0.044891,0.055,-11.379,74.255,721.6,1.46E-11,6.46E-07,434.68,198.61,198.61,88.364,14.696,434.68,391.6,96.233,96.233,0,0,0,0,0,0,7.70E-05,0,0,7.70E-05,1.53E-05,1.53E-05,0.497,0.0057954,-0.63,318.62,434.68,385.69,385.68,-102.53,83.75,-18.785,-0.86605,-0.86605,-0.29395,0.61,0.75,1.35E+05
0.000919,0.116406329,-0.69553,435.04,435.04,74.181,1450.5,714.47,-714.47,-3.8455,-3.8455,-0.57845,-0.57845,70.651,-2071.1,0.10781,-0.0017857,0,74.181,1450.484741,74.181,739.08,720.99,1456.8,100.96,0,0,0,0,113.72,0,100.96,113.72,12.756,0,-0.042816,0.055,-11.379,74.181,739.08,1.53E-11,6.58E-07,434.67,198.61,198.61,88.288,14.696,434.67,391.59,96.227,96.227,0,0,0,0,0,0,7.84E-05,0,0,7.84E-05,3.05E-05,3.05E-05,0.497,0.0057947,-0.6367,318.61,434.67,385.68,385.67,-102.53,83.543,-18.985,-0.86396,-0.86396,-0.29396,0.61,0.75,1.35E+05
0.00092,0.116405636,-0.69759,435.04,435.04,74.107,1450.5,714.56,-714.56,-3.8569,-3.8569,-0.57317,-0.57317,70.557,-2052.2,0.10781,-0.0017857,0,74.107,1450.483154,74.107,721.61,738.44,1456.8,99.63,0,0,0,0,115.09,0,99.63,115.09,15.461,0,-0.040768,0.055,-11.379,74.107,721.61,1.59E-11,6.87E-07,434.66,198.61,198.61,88.212,14.696,434.66,391.59,96.221,96.221,0,0,0,0,0,0,8.19E-05,0,0,8.19E-05,1.53E-05,1.53E-05,0.497,0.0057941,-0.64338,318.59,434.66,385.66,385.66,-102.52,83.336,-19.184,-0.86181,-0.86181,-0.29398,0.61,0.75,1.35E+05
0.000921,0.116404936,-0.69963,435.03,435.03,74.032,1450.5,714.64,-714.64,-3.8682,-3.8682,-0.56787,-0.56787,70.462,-2033.2,0.10781,-0.0017857,0,74.032,1450.481812,74.032,739.09,721,1456.8,100.97,0,0,0,0,113.71,0,100.97,113.71,12.743,0,-0.0387,0.055,-11.379,74.032,739.09,1.66E-11,6.93E-07,434.65,198.61,198.61,88.136,14.696,434.65,391.59,96.216,96.216,0,0,0,0,0,0,8.26E-05,0,0,8.26E-05,1.53E-05,1.53E-05,0.497,0.0057935,-0.65005,318.58,434.65,385.65,385.64,-102.51,83.13,-19.383,-0.8596,-0.8596,-0.29399,0.61,0.75,1.35E+05
0.000922,0.116404235,-0.70166,435.03,435.03,73.959,1450.5,714.72,-714.72,-3.8794,-3.8794,-0.56261,-0.56261,70.367,-2014.4,0.10781,-0.0017857,0,73.959,1450.480103,73.959,721.62,738.44,1456.8,99.642,0,0,0,0,115.09,0,99.642,115.09,15.448,0,-0.036663,0.055,-11.379,73.959,721.62,1.73E-11,7.05E-07,434.64,198.61,198.61,88.06,14.696,434.64,391.58,96.21,96.21,0,0,0,0,0,0,8.40E-05,0,0,8.40E-05,1.53E-05,1.53E-05,0.497,0.0057928,-0.6567,318.56,434.64,385.64,385.63,-102.5,82.924,-19.581,-0.85732,-0.85732,-0.294,0.61,0.75,1.35E+05
0.000923,0.116403535,-0.70366,435.03,435.03,73.885,1450.5,714.8,-714.8,-3.8904,-3.8904,-0.55733,-0.55733,70.273,-1995.5,0.10781,-0.0017857,0,73.885,1450.478638,73.885,739.1,721.01,1456.7,100.98,0,0,0,0,113.71,0,100.98,113.71,12.731,0,-0.034603,0.055,-11.379,73.885,739.1,1.80E-11,7.17E-07,434.64,198.61,198.61,87.984,14.696,434.64,391.58,96.205,96.205,0,0,0,0,0,0,8.54E-05,0,0,8.54E-05,3.05E-05,3.05E-05,0.497,0.0057921,-0.66333,318.55,434.64,385.62,385.61,-102.5,82.718,-19.779,-0.85497,-0.85497,-0.29401,0.61,0.75,1.35E+05
0.000924,0.116402827,-0.70565,435.03,435.03,73.811,1450.5,714.88,-714.88,-3.9014,-3.9014,-0.5521,-0.5521,70.179,-1976.7,0.10781,-0.0017857,0,73.811,1450.476929,73.811,721.63,738.45,1456.7,99.654,0,0,0,0,115.09,0,99.654,115.09,15.436,0,-0.032574,0.055,-11.379,73.811,721.63,1.88E-11,7.47E-07,434.63,198.61,198.61,87.908,14.696,434.63,391.58,96.199,96.199,0,0,0,0,0,0,8.90E-05,0,0,8.90E-05,1.53E-05,1.53E-05,0.497,0.0057915,-0.66994,318.53,434.63,385.61,385.6,-102.49,82.514,-19.976,-0.85256,-0.85256,-0.29402,0.61,0.75,1.35E+05
0.000925,0.116402119,-0.70762,435.03,435.03,73.738,1450.5,714.97,-714.97,-3.9123,-3.9123,-0.54686,-0.54686,70.085,-1958,0.10781,-0.0017857,0,73.738,1450.475342,73.738,739.1,721.01,1456.7,100.99,0,0,0,0,113.71,0,100.99,113.71,12.718,0,-0.030525,0.055,-11.379,73.738,739.1,1.95E-11,7.53E-07,434.62,198.61,198.61,87.832,14.696,434.62,391.57,96.194,96.194,0,0,0,0,0,0,8.97E-05,0,0,8.97E-05,1.53E-05,1.53E-05,0.497,0.0057908,-0.67653,318.52,434.62,385.59,385.58,-102.48,82.309,-20.172,-0.85009,-0.85009,-0.29404,0.61,0.75,1.35E+05
0.000926,0.116401412,-0.70957,435.02,435.02,73.665,1450.5,715.05,-715.05,-3.9231,-3.9231,-0.54166,-0.54166,69.992,-1939.3,0.10781,-0.0017857,0,73.665,1450.473511,73.665,721.63,738.46,1456.7,99.666,0,0,0,0,115.09,0,99.666,115.09,15.423,0,-0.028507,0.055,-11.379,73.665,721.63,2.03E-11,7.64E-07,434.61,198.61,198.61,87.756,14.696,434.61,391.57,96.188,96.188,0,0,0,0,0,0,9.11E-05,0,0,9.11E-05,1.53E-05,1.53E-05,0.497,0.0057901,-0.68311,318.5,434.61,385.57,385.56,-102.47,82.105,-20.368,-0.84756,-0.84756,-0.29405,0.61,0.75,1.35E+05
0.000927,0.116400704,-0.7115,435.02,435.02,73.591,1450.5,715.13,-715.13,-3.9337,-3.9337,-0.53644,-0.53644,69.898,-1920.7,0.10781,-0.0017857,0,73.591,1450.471924,73.591,739.11,721.02,1456.7,101.01,0,0,0,0,113.71,0,101.01,113.71,12.706,0,-0.026474,0.055,-11.379,73.591,739.11,2.11E-11,7.76E-07,434.6,198.61,198.61,87.68,14.696,434.6,391.56,96.183,96.183,0,0,0,0,0,0,9.25E-05,0,0,9.25E-05,3.05E-05,3.05E-05,0.497,0.0057894,-0.68966,318.49,434.6,385.56,385.55,-102.47,81.902,-20.564,-0.84496,-0.84496,-0.29406,0.61,0.75,1.35E+05
0.000928,0.116399989,-0.71341,435.02,435.02,73.519,1450.5,715.22,-715.22,-3.9443,-3.9443,-0.53127,-0.53127,69.806,-1902.2,0.10781,-0.0017857,0,73.519,1450.469971,73.519,721.64,738.47,1456.7,99.677,0,0,0,0,115.09,0,99.677,115.09,15.411,0,-0.024467,0.055,-11.379,73.519,721.64,2.18E-11,8.06E-07,434.59,198.61,198.61,87.603,14.696,434.59,391.56,96.178,96.178,0,0,0,0,0,0,9.60E-05,0,0,9.60E-05,1.53E-05,1.53E-05,0.497,0.0057887,-0.69619,318.47,434.59,385.54,385.53,-102.46,81.699,-20.759,-0.84229,-0.84229,-0.29407,0.61,0.75,1.35E+05
0.000929,0.116399273,-0.7153,435.02,435.02,73.446,1450.5,715.3,-715.3,-3.9548,-3.9548,-0.5261,-0.5261,69.713,-1883.6,0.10781,-0.0017857,0,73.446,1450.468262,73.446,739.12,721.03,1456.7,101.02,0,0,0,0,113.71,0,101.02,113.71,12.694,0,-0.022446,0.055,-11.379,73.446,739.12,2.27E-11,8.12E-07,434.58,198.61,198.61,87.527,14.696,434.58,391.56,96.172,96.172,0,0,0,0,0,0,9.67E-05,0,0,9.67E-05,1.53E-05,1.53E-05,0.497,0.005788,-0.7027,318.46,434.58,385.53,385.52,-102.45,81.497,-20.953,-0.83957,-0.83957,-0.29409,0.61,0.75,1.35E+05
0.00093,0.116398558,-0.71717,435.02,435.02,73.373,1450.5,715.38,-715.38,-3.9651,-3.9651,-0.52097,-0.52097,69.621,-1865.3,0.10781,-0.0017857,0,73.373,1450.466309,73.373,721.65,738.47,1456.7,99.689,0,0,0,0,115.09,0,99.689,115.09,15.398,0,-0.020454,0.055,-11.379,73.373,721.65,2.35E-11,8.24E-07,434.58,198.61,198.61,87.45,14.696,434.58,391.55,96.167,96.167,0,0,0,0,0,0,9.82E-05,0,0,9.82E-05,1.53E-05,1.53E-05,0.497,0.0057873,-0.7092,318.44,434.58,385.51,385.5,-102.44,81.295,-21.146,-0.83678,-0.83678,-0.2941,0.61,0.75,1.35E+05
0.000931,0.116397843,-0.71903,435.02,435.02,73.301,1450.5,715.47,-715.47,-3.9754,-3.9754,-0.51583,-0.51583,69.529,-1846.9,0.10781,-0.0017857,0,73.301,1450.4646,73.301,739.12,721.04,1456.7,101.03,0,0,0,0,113.71,0,101.03,113.71,12.681,0,-0.018448,0.055,-11.379,73.301,739.12,2.43E-11,8.35E-07,434.57,198.61,198.61,87.374,14.696,434.57,391.55,96.161,96.161,0,0,0,0,0,0,9.96E-05,0,0,9.96E-05,1.53E-05,1.53E-05,0.497,0.0057866,-0.71566,318.43,434.57,385.49,385.48,-102.43,81.094,-21.339,-0.83393,-0.83393,-0.29411,0.61,0.75,1.35E+05
0.000932,0.11639712,-0.72087,435.01,435.01,73.229,1450.5,715.55,-715.55,-3.9856,-3.9856,-0.51075,-0.51075,69.438,-1828.7,0.10781,-0.0017857,0,73.229,1450.462524,73.229,721.65,738.48,1456.7,99.701,0,0,0,0,115.09,0,99.701,115.09,15.386,0,-0.016476,0.055,-11.379,73.229,721.65,2.51E-11,8.47E-07,434.56,198.61,198.61,87.297,14.696,434.56,391.55,96.156,96.156,0,0,0,0,0,0,0.00010098,0,0,0.00010098,3.05E-05,3.05E-05,0.497,0.0057859,-0.72211,318.41,434.56,385.48,385.47,-102.43,80.894,-21.531,-0.83101,-0.83101,-0.29413,0.61,0.75,1.35E+05
0.000933,0.116396397,-0.72269,435.01,435.01,73.157,1450.5,715.64,-715.64,-3.9956,-3.9956,-0.50565,-0.50565,69.347,-1810.4,0.10781,-0.0017857,0,73.157,1450.460693,73.157,739.13,721.04,1456.7,101.04,0,0,0,0,113.71,0,101.04,113.71,12.669,0,-0.014484,0.055,-11.379,73.157,739.13,2.60E-11,8.77E-07,434.55,198.61,198.61,87.221,14.696,434.55,391.54,96.151,96.151,0,0,0,0,0,0,0.00010451,0,0,0.00010451,1.53E-05,1.53E-05,0.497,0.0057852,-0.72854,318.4,434.55,385.46,385.45,-102.42,80.694,-21.723,-0.82804,-0.82804,-0.29414,0.61,0.75,1.35E+05
0.000934,0.116395675,-0.72449,435.01,435.01,73.086,1450.5,715.72,-715.72,-4.0056,-4.0056,-0.50061,-0.50061,69.257,-1792.4,0.10781,-0.0017857,0,73.086,1450.458496,73.086,721.66,738.49,1456.7,99.712,0,0,0,0,115.09,0,99.712,115.09,15.374,0,-0.012531,0.055,-11.379,73.086,721.66,2.69E-11,8.83E-07,434.54,198.61,198.61,87.144,14.696,434.54,391.54,96.145,96.145,0,0,0,0,0,0,0.00010522,0,0,0.00010522,1.53E-05,1.53E-05,0.497,0.0057845,-0.73494,318.38,434.54,385.44,385.43,-102.41,80.494,-21.914,-0.825,-0.825,-0.29415,0.61,0.75,1.35E+05
0.000935,0.116394952,-0.72627,435.01,435.01,73.015,1450.5,715.81,-715.81,-4.0154,-4.0154,-0.49557,-0.49557,69.167,-1774.3,0.10781,-0.0017857,0,73.015,1450.456543,73.015,739.13,721.05,1456.7,101.05,0,0,0,0,113.71,0,101.05,113.71,12.657,0,-0.010563,0.055,-11.379,73.015,739.13,2.78E-11,8.95E-07,434.53,198.61,198.61,87.068,14.696,434.53,391.54,96.14,96.14,0,0,0,0,0,0,0.00010663,0,0,0.00010663,1.53E-05,1.53E-05,0.497,0.0057837,-0.74131,318.37,434.53,385.43,385.42,-102.4,80.296,-22.104,-0.82189,-0.82189,-0.29417,0.61,0.75,1.35E+05
0.000936,0.116394222,-0.72804,435.01,435.01,72.944,1450.5,715.89,-715.89,-4.0252,-4.0252,-0.49058,-0.49058,69.077,-1756.4,0.10781,-0.0017857,0,72.944,1450.454346,72.944,721.66,738.49,1456.7,99.723,0,0,0,0,115.09,0,99.723,115.09,15.362,0,-0.0086212,0.055,-11.379,72.944,721.66,2.87E-11,9.07E-07,434.53,198.61,198.61,86.991,14.696,434.53,391.53,96.135,96.135,0,0,0,0,0,0,0.00010804,0,0,0.00010804,3.05E-05,3.05E-05,0.497,0.005783,-0.74767,318.35,434.53,385.41,385.4,-102.39,80.098,-22.293,-0.81873,-0.81873,-0.29418,0.61,0.75,1.35E+05
0.000937,0.116393492,-0.72978,435.01,435.01,72.873,1450.5,715.98,-715.98,-4.0349,-4.0349,-0.48558,-0.48558,68.988,-1738.6,0.10781,-0.0017857,0,72.873,1450.452393,72.873,739.14,721.05,1456.7,101.06,0,0,0,0,113.71,0,101.06,113.71,12.645,0,-0.0066719,0.055,-11.379,72.873,739.14,2.96E-11,9.36E-07,434.52,198.61,198.61,86.914,14.696,434.52,391.53,96.129,96.129,0,0,0,0,0,0,0.00011157,0,0,0.00011157,1.53E-05,1.53E-05,0.497,0.0057822,-0.75399,318.33,434.52,385.39,385.38,-102.38,79.901,-22.482,-0.81552,-0.81552,-0.29419,0.61,0.75,1.35E+05
0.000938,0.116392761,-0.73151,435,435,72.804,1450.5,716.06,-716.06,-4.0444,-4.0444,-0.48064,-0.48064,68.9,-1720.9,0.10781,-0.0017857,0,72.804,1450.450073,72.804,721.67,738.5,1456.7,99.735,0,0,0,0,115.08,0,99.735,115.08,15.35,0,-0.0047569,0.055,-11.379,72.804,721.67,3.05E-11,9.42E-07,434.51,198.61,198.61,86.838,14.696,434.51,391.53,96.124,96.124,0,0,0,0,0,0,0.00011228,0,0,0.00011228,1.53E-05,1.53E-05,0.497,0.0057815,-0.7603,318.32,434.51,385.38,385.36,-102.37,79.704,-22.67,-0.81223,-0.81223,-0.29421,0.61,0.75,1.35E+05
0.000939,0.116392031,-0.73323,435,435,72.733,1450.4,716.15,-716.15,-4.0539,-4.0539,-0.4757,-0.4757,68.811,-1703.2,0.10781,-0.0017857,0,72.733,1450.447998,72.733,739.15,721.06,1456.7,101.07,0,0,0,0,113.71,0,101.07,113.71,12.634,0,-0.0028305,0.055,-11.379,72.733,739.15,3.15E-11,9.54E-07,434.5,198.61,198.61,86.761,14.696,434.5,391.52,96.119,96.119,0,0,0,0,0,0,0.00011369,0,0,0.00011369,1.53E-05,1.53E-05,0.497,0.0057807,-0.76657,318.3,434.5,385.36,385.34,-102.37,79.508,-22.857,-0.80888,-0.80888,-0.29422,0.61,0.75,1.35E+05
0.00094,0.116391294,-0.73492,435,435,72.664,1450.4,716.23,-716.23,-4.0633,-4.0633,-0.47082,-0.47082,68.724,-1685.7,0.10781,-0.0017857,0,72.664,1450.445679,72.664,721.67,738.5,1456.7,99.746,0,0,0,0,115.08,0,99.746,115.08,15.338,0,-0.0009346,0.055,-11.379,72.664,721.67,3.24E-11,9.66E-07,434.49,198.61,198.61,86.684,14.696,434.49,391.52,96.114,96.114,0,0,0,0,0,0,0.0001151,0,0,0.0001151,1.53E-05,1.53E-05,0.497,0.0057799,-0.77282,318.29,434.49,385.34,385.33,-102.36,79.313,-23.044,-0.80548,-0.80548,-0.29424,0.61,0.75,1.35E+05
0.000941,0.116390556,-0.7366,435,435,72.595,1450.4,716.32,-716.32,-4.0725,-4.0725,-0.46593,-0.46593,68.637,-1668.2,0.10781,-0.0017857,0,72.595,1450.443481,72.595,739.15,721.06,1456.7,101.09,0,0,0,0,113.71,0,101.09,113.71,12.622,0,0.00096893,0.055,-11.379,72.595,739.15,3.34E-11,9.78E-07,434.48,198.61,198.61,86.608,14.696,434.48,391.51,96.108,96.108,0,0,0,0,0,0,0.00011651,0,0,0.00011651,3.05E-05,3.05E-05,0.497,0.0057792,-0.77905,318.27,434.48,385.32,385.31,-102.35,79.118,-23.229,-0.802,-0.802,-0.29425,0.61,0.75,1.35E+05
0.000942,0.116389818,-0.73826,435,435,72.527,1450.4,716.41,-716.41,-4.0817,-4.0817,-0.46111,-0.46111,68.551,-1651,0.10781,-0.0017857,0,72.527,1450.44104,72.527,721.68,738.51,1456.7,99.757,0,0,0,0,115.08,0,99.757,115.08,15.326,0,0.0028419,0.055,-11.379,72.527,721.68,3.44E-11,1.01E-06,434.48,198.61,198.61,86.531,14.696,434.48,391.51,96.103,96.103,0,0,0,0,0,0,0.00012005,0,0,0.00012005,1.53E-05,1.53E-05,0.497,0.0057784,-0.78525,318.25,434.48,385.3,385.29,-102.34,78.925,-23.414,-0.79848,-0.79848,-0.29427,0.61,0.75,1.35E+05
0.000943,0.116389081,-0.7399,435,435,72.458,1450.4,716.49,-716.49,-4.0908,-4.0908,-0.45629,-0.45629,68.464,-1633.7,0.10781,-0.0017857,0,72.458,1450.438843,72.458,739.15,721.07,1456.7,101.1,0,0,0,0,113.71,0,101.1,113.71,12.611,0,0.0047188,0.055,-11.379,72.458,739.15,3.54E-11,1.01E-06,434.47,198.61,198.61,86.454,14.696,434.47,391.51,96.098,96.098,0,0,0,0,0,0,0.00012075,0,0,0.00012075,1.53E-05,1.53E-05,0.497,0.0057776,-0.79142,318.24,434.47,385.29,385.27,-102.33,78.732,-23.598,-0.7949,-0.7949,-0.29428,0.61,0.75,1.35E+05
0.000944,0.116388343,-0.74152,434.99,434.99,72.39,1450.4,716.58,-716.58,-4.0998,-4.0998,-0.45153,-0.45153,68.379,-1616.6,0.10781,-0.0017857,0,72.39,1450.436279,72.39,721.68,738.51,1456.7,99.768,0,0,0,0,115.08,0,99.768,115.08,15.315,0,0.0065651,0.055,-11.379,72.39,721.68,3.64E-11,1.03E-06,434.46,198.61,198.61,86.377,14.696,434.46,391.5,96.093,96.093,0,0,0,0,0,0,0.00012216,0,0,0.00012216,1.53E-05,1.53E-05,0.497,0.0057768,-0.79756,318.22,434.46,385.27,385.25,-102.32,78.539,-23.781,-0.79124,-0.79124,-0.2943,0.61,0.75,1.35E+05
0.000945,0.116387598,-0.74313,434.99,434.99,72.323,1450.4,716.66,-716.66,-4.1087,-4.1087,-0.44677,-0.44677,68.294,-1599.6,0.10781,-0.0017857,0,72.323,1450.43396,72.323,739.16,721.07,1456.7,101.11,0,0,0,0,113.71,0,101.11,113.71,12.6,0,0.008419,0.055,-11.379,72.323,739.16,3.75E-11,1.04E-06,434.45,198.61,198.61,86.301,14.696,434.45,391.5,96.088,96.088,0,0,0,0,0,0,0.00012358,0,0,0.00012358,3.05E-05,3.05E-05,0.497,0.005776,-0.80367,318.21,434.45,385.25,385.23,-102.31,78.348,-23.963,-0.78753,-0.78753,-0.29431,0.61,0.75,1.35E+05
0.000946,0.116386853,-0.74472,434.99,434.99,72.256,1450.4,716.75,-716.75,-4.1175,-4.1175,-0.44208,-0.44208,68.21,-1582.8,0.10781,-0.0017857,0,72.256,1450.431396,72.256,721.69,738.52,1456.7,99.778,0,0,0,0,115.08,0,99.778,115.08,15.304,0,0.010239,0.055,-11.379,72.256,721.69,3.85E-11,1.07E-06,434.44,198.61,198.61,86.224,14.696,434.44,391.5,96.082,96.082,0,0,0,0,0,0,0.00012711,0,0,0.00012711,1.53E-05,1.53E-05,0.497,0.0057752,-0.80975,318.19,434.44,385.23,385.21,-102.3,78.157,-24.145,-0.78377,-0.78377,-0.29433,0.61,0.75,1.35E+05
0.000947,0.116386108,-0.7463,434.99,434.99,72.189,1450.4,716.84,-716.84,-4.1262,-4.1262,-0.43739,-0.43739,68.126,-1566,0.10781,-0.0017857,0,72.189,1450.428955,72.189,739.16,721.08,1456.7,101.12,0,0,0,0,113.71,0,101.12,113.71,12.588,0,0.012062,0.055,-11.379,72.189,739.16,3.96E-11,1.07E-06,434.44,198.61,198.61,86.147,14.696,434.44,391.49,96.077,96.077,0,0,0,0,0,0,0.00012781,0,0,0.00012781,1.53E-05,1.53E-05,0.497,0.0057744,-0.81581,318.17,434.44,385.21,385.2,-102.29,77.968,-24.325,-0.77995,-0.77995,-0.29435,0.61,0.75,1.35E+05
0.000948,0.116385363,-0.74786,434.99,434.99,72.123,1450.4,716.93,-716.93,-4.1348,-4.1348,-0.43276,-0.43276,68.043,-1549.5,0.10781,-0.0017857,0,72.123,1450.42627,72.123,721.69,738.52,1456.7,99.789,0,0,0,0,115.08,0,99.789,115.08,15.293,0,0.013855,0.055,-11.379,72.123,721.69,4.07E-11,1.08E-06,434.43,198.61,198.61,86.07,14.696,434.43,391.49,96.072,96.072,0,0,0,0,0,0,0.00012923,0,0,0.00012923,1.53E-05,1.53E-05,0.497,0.0057736,-0.82183,318.16,434.43,385.19,385.18,-102.28,77.779,-24.505,-0.77607,-0.77607,-0.29436,0.61,0.75,1.35E+05
